TransactionID,UserID,CourseID,TeacherID
TR03288,U00542,C0113,T0010
TR03289,U02105,C0046,T0088
TR03290,U01256,C0018,T0034
TR03291,U02706,C0043,T0061
TR03292,U02483,C0161,T0092
TR03293,U00384,C0093,T0027
TR03294,U02608,C0103,T0040
TR03295,U00194,C0124,T0065
TR03296,U02582,C0010,T0033
TR03297,U02566,C0073,T0068
TR03298,U02764,C0187,T0071
TR03299,U02799,C0031,T0009
TR03300,U02233,C0156,T0016
TR03301,U01896,C0060,T0005
TR03302,U02340,C0131,T0098
TR03303,U00732,C0118,T0023
TR03304,U02164,C0183,T0043
TR03305,U02873,C0014,T0114
TR03306,U00685,C0186,T0089
TR03307,U00082,C0143,T0057
TR03308,U02882,C0002,T0051
TR03309,U02381,C0024,T0013
TR03310,U02605,C0064,T0024
TR03311,U02383,C0199,T0011
TR03312,U00532,C0100,T0052
TR03313,U01984,C0114,T0115
TR03314,U00221,C0024,T0017
TR03315,U00635,C0155,T0037
TR03316,U01770,C0165,T0013
TR03317,U02371,C0091,T0062
TR03318,U01875,C0167,T0091
TR03319,U00003,C0191,T0084
TR03320,U01718,C0026,T0097
TR03321,U00206,C0065,T0106
TR03322,U01856,C0120,T0096
TR03323,U00040,C0004,T0008
TR03324,U02107,C0157,T0056
TR03325,U02999,C0001,T0093
TR03326,U02622,C0050,T0104
TR03327,U00644,C0110,T0083
TR03328,U01531,C0139,T0070
TR03329,U01908,C0074,T0044
TR03330,U02891,C0187,T0060
TR03331,U02667,C0062,T0103
TR03332,U02144,C0081,T0112
TR03333,U00898,C0164,T0041
TR03334,U01086,C0056,T0021
TR03335,U01280,C0111,T0086
TR03336,U02609,C0021,T0042
TR03337,U02953,C0141,T0074
TR03338,U02396,C0009,T0074
TR03339,U00671,C0139,T0116
TR03340,U01506,C0070,T0029
TR03341,U02365,C0129,T0080
TR03342,U00719,C0118,T0065
TR03343,U01072,C0198,T0017
TR03344,U01956,C0056,T0030
TR03345,U01160,C0031,T0026
TR03346,U00250,C0037,T0053
TR03347,U02362,C0175,T0110
TR03348,U01893,C0091,T0019
TR03349,U01854,C0114,T0053
TR03350,U02855,C0128,T0085
TR03351,U01504,C0175,T0017
TR03352,U02533,C0122,T0046
TR03353,U01235,C0069,T0104
TR03354,U00044,C0186,T0085
TR03355,U02619,C0036,T0053
TR03356,U00583,C0032,T0105
TR03357,U01289,C0064,T0104
TR03358,U02943,C0199,T0064
TR03359,U00220,C0170,T0045
TR03360,U01926,C0048,T0049
TR03361,U02973,C0081,T0019
TR03362,U02449,C0158,T0071
TR03363,U02775,C0149,T0081
TR03364,U00991,C0060,T0065
TR03365,U02947,C0141,T0037
TR03366,U01813,C0001,T0070
TR03367,U00858,C0065,T0026
TR03368,U00804,C0033,T0002
TR03369,U00490,C0038,T0059
TR03370,U01781,C0025,T0096
TR03371,U01494,C0154,T0112
TR03372,U02986,C0059,T0118
TR03373,U02892,C0161,T0005
TR03374,U01706,C0101,T0037
TR03375,U02315,C0127,T0031
TR03376,U00054,C0041,T0076
TR03377,U02576,C0158,T0099
TR03378,U00616,C0057,T0094
TR03379,U01083,C0177,T0048
TR03380,U01849,C0048,T0006
TR03381,U00955,C0072,T0015
TR03382,U02434,C0177,T0015
TR03383,U01630,C0175,T0061
TR03384,U02782,C0056,T0016
TR03385,U02764,C0065,T0020
TR03386,U00650,C0012,T0077
TR03387,U02348,C0069,T0044
TR03388,U00395,C0134,T0042
TR03389,U01360,C0089,T0046
TR03390,U02641,C0193,T0095
TR03391,U02562,C0025,T0034
TR03392,U02444,C0001,T0064
TR03393,U00371,C0160,T0029
TR03394,U00858,C0131,T0003
TR03395,U00791,C0049,T0009
TR03396,U00658,C0147,T0075
TR03397,U02784,C0060,T0075
TR03398,U01393,C0157,T0025
TR03399,U00384,C0178,T0086
TR03400,U02110,C0002,T0042
TR03401,U02553,C0073,T0046
TR03402,U00239,C0184,T0073
TR03403,U00195,C0145,T0084
TR03404,U02726,C0188,T0059
TR03405,U02109,C0110,T0021
TR03406,U01153,C0164,T0074
TR03407,U02733,C0061,T0022
TR03408,U02016,C0017,T0029
TR03409,U00156,C0049,T0063
TR03410,U00923,C0076,T0073
TR03411,U02916,C0188,T0061
TR03412,U02951,C0148,T0064
TR03413,U01610,C0178,T0069
TR03414,U00975,C0131,T0040
TR03415,U01231,C0043,T0075
TR03416,U02436,C0057,T0001
TR03417,U01815,C0050,T0117
TR03418,U02935,C0196,T0106
TR03419,U00838,C0178,T0065
TR03420,U02008,C0037,T0062
TR03421,U01364,C0046,T0054
TR03422,U02388,C0170,T0103
TR03423,U00204,C0015,T0060
TR03424,U00161,C0161,T0046
TR03425,U00392,C0080,T0005
TR03426,U00769,C0139,T0113
TR03427,U02623,C0148,T0022
TR03428,U02582,C0024,T0090
TR03429,U01094,C0125,T0053
TR03430,U02941,C0192,T0070
TR03431,U00405,C0118,T0032
TR03432,U00608,C0080,T0112
TR03433,U01615,C0094,T0011
TR03434,U01541,C0065,T0010
TR03435,U02876,C0088,T0111
TR03436,U01838,C0088,T0039
TR03437,U00690,C0145,T0119
TR03438,U02950,C0126,T0098
TR03439,U01241,C0089,T0031
TR03440,U02104,C0061,T0012
TR03441,U00366,C0015,T0115
TR03442,U01723,C0094,T0108
TR03443,U00455,C0051,T0080
TR03444,U00104,C0027,T0038
TR03445,U00077,C0074,T0067
TR03446,U00230,C0061,T0066
TR03447,U01938,C0186,T0052
TR03448,U02379,C0031,T0005
TR03449,U01206,C0012,T0011
TR03450,U00893,C0046,T0025
TR03451,U01574,C0159,T0035
TR03452,U02736,C0032,T0035
TR03453,U02075,C0160,T0022
TR03454,U01676,C0181,T0037
TR03455,U00299,C0061,T0086
TR03456,U00957,C0046,T0055
TR03457,U02847,C0085,T0075
TR03458,U01115,C0080,T0096
TR03459,U02528,C0135,T0099
TR03460,U02621,C0004,T0095
TR03461,U02506,C0052,T0109
TR03462,U01475,C0159,T0117
TR03463,U00365,C0112,T0072
TR03464,U02907,C0036,T0064
TR03465,U01699,C0182,T0020
TR03466,U00351,C0054,T0106
TR03467,U02301,C0119,T0098
TR03468,U02829,C0127,T0004
TR03469,U01905,C0017,T0018
TR03470,U02851,C0075,T0051
TR03471,U01012,C0158,T0068
TR03472,U02507,C0105,T0020
TR03473,U02965,C0150,T0009
TR03474,U00499,C0117,T0080
TR03475,U00950,C0043,T0026
TR03476,U01995,C0112,T0102
TR03477,U02047,C0115,T0025
TR03478,U00508,C0027,T0068
TR03479,U01328,C0037,T0041
TR03480,U02549,C0046,T0059
TR03481,U02851,C0113,T0045
TR03482,U02646,C0035,T0041
TR03483,U00166,C0132,T0038
TR03484,U02510,C0080,T0117
TR03485,U00920,C0080,T0019
TR03486,U00114,C0154,T0014
TR03487,U00992,C0121,T0021
TR03488,U01952,C0147,T0015
TR03489,U02255,C0122,T0003
TR03490,U01259,C0081,T0037
TR03491,U00515,C0173,T0117
TR03492,U01232,C0154,T0114
TR03493,U00709,C0150,T0046
TR03494,U02186,C0119,T0016
TR03495,U00339,C0058,T0014
TR03496,U02585,C0063,T0009
TR03497,U00068,C0156,T0111
TR03498,U01597,C0193,T0007
TR03499,U01565,C0172,T0014
TR03500,U00383,C0100,T0006
TR03501,U00019,C0171,T0085
TR03502,U02731,C0165,T0015
TR03503,U02122,C0066,T0052
TR03504,U00573,C0145,T0072
TR03505,U02987,C0168,T0034
TR03506,U01300,C0166,T0104
TR03507,U02259,C0085,T0001
TR03508,U02903,C0189,T0096
TR03509,U01944,C0137,T0113
TR03510,U00651,C0189,T0115
TR03511,U01646,C0144,T0069
TR03512,U00994,C0123,T0094
TR03513,U02743,C0002,T0086
TR03514,U02588,C0106,T0020
TR03515,U01339,C0108,T0080
TR03516,U00901,C0072,T0007
TR03517,U01685,C0171,T0007
TR03518,U02828,C0126,T0050
TR03519,U01586,C0170,T0114
TR03520,U01924,C0057,T0002
TR03521,U01782,C0081,T0047
TR03522,U01137,C0195,T0014
TR03523,U02218,C0158,T0031
TR03524,U01945,C0141,T0050
TR03525,U01038,C0019,T0061
TR03526,U01739,C0007,T0041
TR03527,U00288,C0137,T0014
TR03528,U02237,C0054,T0005
TR03529,U02962,C0104,T0075
TR03530,U01591,C0086,T0104
TR03531,U02742,C0082,T0005
TR03532,U01746,C0061,T0064
TR03533,U02936,C0087,T0029
TR03534,U02519,C0002,T0075
TR03535,U01099,C0178,T0005
TR03536,U02325,C0031,T0113
TR03537,U00940,C0033,T0118
TR03538,U01449,C0080,T0096
TR03539,U00571,C0011,T0036
TR03540,U02905,C0161,T0079
TR03541,U01001,C0128,T0019
TR03542,U01206,C0135,T0064
TR03543,U02506,C0128,T0022
TR03544,U00918,C0031,T0034
TR03545,U01875,C0176,T0056
TR03546,U00833,C0126,T0017
TR03547,U02887,C0047,T0076
TR03548,U02241,C0181,T0089
TR03549,U01679,C0107,T0056
TR03550,U00616,C0019,T0017
TR03551,U00406,C0081,T0074
TR03552,U01750,C0123,T0092
TR03553,U02991,C0134,T0082
TR03554,U02769,C0107,T0115
TR03555,U00093,C0049,T0018
TR03556,U02478,C0073,T0045
TR03557,U00654,C0050,T0096
TR03558,U00434,C0081,T0078
TR03559,U01136,C0095,T0056
TR03560,U00375,C0012,T0080
TR03561,U01067,C0023,T0050
TR03562,U00207,C0054,T0058
TR03563,U00780,C0118,T0018
TR03564,U01320,C0197,T0080
TR03565,U01142,C0059,T0081
TR03566,U00532,C0164,T0007
TR03567,U02214,C0003,T0076
TR03568,U02691,C0058,T0098
TR03569,U00090,C0183,T0010
TR03570,U01118,C0057,T0069
TR03571,U00013,C0145,T0085
TR03572,U01858,C0167,T0003
TR03573,U00805,C0090,T0083
TR03574,U00945,C0196,T0109
TR03575,U02790,C0055,T0044
TR03576,U01858,C0045,T0099
TR03577,U01611,C0001,T0070
TR03578,U02924,C0021,T0014
TR03579,U01960,C0021,T0004
TR03580,U02708,C0052,T0109
TR03581,U01053,C0082,T0115
TR03582,U00296,C0171,T0018
TR03583,U00926,C0180,T0093
TR03584,U00640,C0067,T0099
TR03585,U02388,C0113,T0052
TR03586,U00628,C0044,T0038
TR03587,U02487,C0160,T0080
TR03588,U01168,C0010,T0020
TR03589,U00942,C0064,T0088
TR03590,U00830,C0069,T0099
TR03591,U01771,C0068,T0044
TR03592,U02567,C0028,T0051
TR03593,U00976,C0181,T0019
TR03594,U00955,C0116,T0120
TR03595,U01263,C0051,T0068
TR03596,U00952,C0181,T0097
TR03597,U00944,C0004,T0066
TR03598,U02203,C0079,T0013
TR03599,U01205,C0017,T0062
TR03600,U02136,C0108,T0061
TR03601,U01535,C0195,T0109
TR03602,U01097,C0074,T0030
TR03603,U02979,C0175,T0098
TR03604,U00179,C0184,T0030
TR03605,U02260,C0023,T0051
TR03606,U01829,C0018,T0118
TR03607,U01258,C0129,T0088
TR03608,U00465,C0035,T0048
TR03609,U01775,C0064,T0108
TR03610,U02679,C0186,T0033
TR03611,U02873,C0059,T0105
TR03612,U01231,C0001,T0113
TR03613,U02655,C0131,T0074
TR03614,U00885,C0067,T0082
TR03615,U02414,C0037,T0019
TR03616,U02324,C0029,T0071
TR03617,U02428,C0089,T0057
TR03618,U01333,C0161,T0019
TR03619,U01655,C0100,T0088
TR03620,U00945,C0189,T0079
TR03621,U02858,C0122,T0041
TR03622,U00925,C0090,T0042
TR03623,U01939,C0132,T0087
TR03624,U00494,C0014,T0052
TR03625,U01547,C0161,T0116
TR03626,U01970,C0150,T0004
TR03627,U01095,C0176,T0102
TR03628,U02412,C0131,T0004
TR03629,U02618,C0085,T0005
TR03630,U01826,C0151,T0041
TR03631,U00763,C0196,T0108
TR03632,U02324,C0021,T0087
TR03633,U00050,C0171,T0104
TR03634,U02776,C0026,T0117
TR03635,U00906,C0041,T0101
TR03636,U02976,C0122,T0061
TR03637,U00564,C0038,T0075
TR03638,U00783,C0088,T0055
TR03639,U02533,C0011,T0075
TR03640,U02041,C0029,T0013
TR03641,U01832,C0060,T0014
TR03642,U00584,C0195,T0060
TR03643,U01320,C0193,T0072
TR03644,U00236,C0061,T0025
TR03645,U02104,C0147,T0082
TR03646,U01943,C0174,T0115
TR03647,U00360,C0177,T0044
TR03648,U01931,C0022,T0108
TR03649,U00110,C0078,T0082
TR03650,U00192,C0113,T0010
TR03651,U00904,C0185,T0071
TR03652,U01117,C0123,T0050
TR03653,U00862,C0142,T0044
TR03654,U02616,C0044,T0014
TR03655,U01084,C0144,T0015
TR03656,U00650,C0097,T0016
TR03657,U00039,C0077,T0002
TR03658,U00637,C0140,T0030
TR03659,U01037,C0055,T0030
TR03660,U00036,C0051,T0082
TR03661,U02149,C0102,T0031
TR03662,U01362,C0167,T0108
TR03663,U01984,C0161,T0112
TR03664,U00166,C0161,T0077
TR03665,U02431,C0029,T0020
TR03666,U01880,C0069,T0049
TR03667,U02838,C0198,T0114
TR03668,U00031,C0159,T0035
TR03669,U00011,C0080,T0023
TR03670,U02012,C0031,T0106
TR03671,U02144,C0112,T0097
TR03672,U02501,C0046,T0102
TR03673,U02240,C0097,T0099
TR03674,U00486,C0052,T0115
TR03675,U01290,C0138,T0100
TR03676,U01448,C0074,T0061
TR03677,U02286,C0041,T0084
TR03678,U01944,C0077,T0055
TR03679,U01964,C0131,T0067
TR03680,U01852,C0187,T0008
TR03681,U01470,C0114,T0040
TR03682,U01367,C0052,T0059
TR03683,U02783,C0162,T0032
TR03684,U00991,C0177,T0093
TR03685,U00825,C0156,T0007
TR03686,U01463,C0087,T0002
TR03687,U02154,C0109,T0085
TR03688,U02229,C0141,T0006
TR03689,U02232,C0069,T0092
TR03690,U00226,C0120,T0112
TR03691,U00777,C0067,T0106
TR03692,U02838,C0061,T0036
TR03693,U01113,C0188,T0032
TR03694,U00688,C0071,T0045
TR03695,U00530,C0152,T0042
TR03696,U00972,C0191,T0053
TR03697,U00936,C0189,T0110
TR03698,U01423,C0151,T0009
TR03699,U02154,C0030,T0075
TR03700,U01295,C0188,T0087
TR03701,U01999,C0146,T0114
TR03702,U02879,C0096,T0075
TR03703,U01527,C0056,T0049
TR03704,U00679,C0053,T0002
TR03705,U02897,C0007,T0067
TR03706,U02441,C0097,T0011
TR03707,U00040,C0197,T0050
TR03708,U02708,C0113,T0035
TR03709,U01106,C0125,T0015
TR03710,U00845,C0200,T0107
TR03711,U01744,C0180,T0075
TR03712,U02249,C0132,T0031
TR03713,U00447,C0162,T0092
TR03714,U01235,C0197,T0062
TR03715,U02492,C0161,T0028
TR03716,U01351,C0121,T0096
TR03717,U02809,C0197,T0025
TR03718,U00227,C0038,T0084
TR03719,U00048,C0122,T0092
TR03720,U02960,C0026,T0025
TR03721,U01463,C0129,T0075
TR03722,U01831,C0004,T0083
TR03723,U00187,C0039,T0092
TR03724,U02393,C0054,T0001
TR03725,U02272,C0161,T0059
TR03726,U02878,C0033,T0069
TR03727,U02536,C0200,T0074
TR03728,U01933,C0020,T0042
TR03729,U02925,C0016,T0110
TR03730,U00849,C0149,T0034
TR03731,U02033,C0173,T0100
TR03732,U01253,C0127,T0066
TR03733,U01414,C0087,T0018
TR03734,U00979,C0082,T0077
TR03735,U01613,C0062,T0115
TR03736,U01017,C0031,T0005
TR03737,U02236,C0042,T0020
TR03738,U01882,C0012,T0066
TR03739,U00270,C0065,T0075
TR03740,U01631,C0073,T0062
TR03741,U00310,C0131,T0094
TR03742,U02044,C0115,T0096
TR03743,U01575,C0137,T0032
TR03744,U01096,C0106,T0058
TR03745,U02893,C0179,T0050
TR03746,U01696,C0016,T0038
TR03747,U02534,C0078,T0055
TR03748,U01446,C0125,T0028
TR03749,U02168,C0131,T0074
TR03750,U00220,C0152,T0086
TR03751,U00053,C0141,T0119
TR03752,U01758,C0130,T0081
TR03753,U01475,C0199,T0022
TR03754,U01667,C0112,T0043
TR03755,U01261,C0127,T0083
TR03756,U02806,C0021,T0081
TR03757,U02786,C0147,T0088
TR03758,U00720,C0089,T0036
TR03759,U00406,C0047,T0096
TR03760,U02656,C0150,T0120
TR03761,U02470,C0161,T0110
TR03762,U02760,C0160,T0052
TR03763,U02295,C0192,T0036
TR03764,U00072,C0085,T0028
TR03765,U01854,C0167,T0078
TR03766,U02233,C0128,T0058
TR03767,U02054,C0072,T0036
TR03768,U01230,C0042,T0070
TR03769,U01568,C0009,T0009
TR03770,U02954,C0025,T0021
TR03771,U00387,C0002,T0064
TR03772,U01792,C0019,T0076
TR03773,U00699,C0020,T0061
TR03774,U01201,C0070,T0094
TR03775,U00827,C0017,T0095
TR03776,U01823,C0124,T0040
TR03777,U00349,C0089,T0056
TR03778,U01279,C0196,T0004
TR03779,U00308,C0094,T0031
TR03780,U01151,C0084,T0027
TR03781,U01961,C0131,T0058
TR03782,U02335,C0087,T0025
TR03783,U00766,C0051,T0069
TR03784,U00725,C0082,T0070
TR03785,U02810,C0154,T0005
TR03786,U01620,C0184,T0115
TR03787,U00383,C0192,T0091
TR03788,U02436,C0008,T0008
TR03789,U00525,C0165,T0009
TR03790,U02687,C0121,T0015
TR03791,U02986,C0155,T0100
TR03792,U00276,C0173,T0105
TR03793,U02548,C0004,T0007
TR03794,U02765,C0086,T0096
TR03795,U00337,C0128,T0072
TR03796,U01974,C0110,T0111
TR03797,U02980,C0099,T0115
TR03798,U00481,C0037,T0015
TR03799,U00911,C0071,T0037
TR03800,U01997,C0033,T0083
TR03801,U01352,C0031,T0039
TR03802,U02034,C0183,T0006
TR03803,U01755,C0125,T0083
TR03804,U00109,C0012,T0057
TR03805,U00328,C0011,T0092
TR03806,U01800,C0088,T0081
TR03807,U00315,C0072,T0106
TR03808,U01135,C0032,T0019
TR03809,U02747,C0057,T0063
TR03810,U00781,C0166,T0031
TR03811,U01521,C0188,T0075
TR03812,U00156,C0086,T0079
TR03813,U01497,C0019,T0010
TR03814,U01725,C0116,T0107
TR03815,U00887,C0184,T0087
TR03816,U02806,C0014,T0067
TR03817,U00722,C0033,T0062
TR03818,U00913,C0010,T0003
TR03819,U00871,C0080,T0018
TR03820,U00013,C0192,T0025
TR03821,U02656,C0064,T0107
TR03822,U00498,C0190,T0020
TR03823,U01757,C0068,T0058
TR03824,U02286,C0092,T0093
TR03825,U01118,C0125,T0086
TR03826,U02829,C0171,T0050
TR03827,U01195,C0080,T0079
TR03828,U02005,C0059,T0103
TR03829,U02654,C0180,T0010
TR03830,U02709,C0097,T0021
TR03831,U01648,C0019,T0119
TR03832,U01591,C0149,T0116
TR03833,U02897,C0022,T0029
TR03834,U02984,C0009,T0096
TR03835,U01491,C0009,T0010
TR03836,U02676,C0027,T0013
TR03837,U00143,C0017,T0047
TR03838,U01225,C0172,T0023
TR03839,U02762,C0045,T0050
TR03840,U02527,C0008,T0087
TR03841,U00565,C0146,T0095
TR03842,U02519,C0125,T0004
TR03843,U02432,C0123,T0116
TR03844,U01716,C0033,T0113
TR03845,U02974,C0001,T0067
TR03846,U00417,C0006,T0085
TR03847,U01849,C0041,T0053
TR03848,U02356,C0183,T0002
TR03849,U02697,C0005,T0068
TR03850,U01718,C0187,T0065
TR03851,U01391,C0080,T0079
TR03852,U01068,C0018,T0057
TR03853,U02787,C0177,T0097
TR03854,U01867,C0082,T0070
TR03855,U01122,C0065,T0007
TR03856,U01289,C0083,T0019
TR03857,U01807,C0182,T0044
TR03858,U02188,C0189,T0063
TR03859,U01505,C0136,T0065
TR03860,U01017,C0131,T0039
TR03861,U00953,C0025,T0083
TR03862,U02952,C0069,T0109
TR03863,U00072,C0183,T0026
TR03864,U01691,C0168,T0044
TR03865,U01292,C0082,T0012
TR03866,U01345,C0178,T0022
TR03867,U02155,C0117,T0077
TR03868,U00883,C0095,T0092
TR03869,U00139,C0033,T0014
TR03870,U02663,C0111,T0086
TR03871,U02911,C0146,T0030
TR03872,U02321,C0125,T0044
TR03873,U01505,C0185,T0084
TR03874,U02464,C0016,T0108
TR03875,U02554,C0080,T0091
TR03876,U00733,C0038,T0038
TR03877,U01749,C0169,T0059
TR03878,U00424,C0135,T0042
TR03879,U01592,C0078,T0052
TR03880,U00390,C0181,T0063
TR03881,U00342,C0063,T0061
TR03882,U00946,C0112,T0120
TR03883,U00614,C0089,T0105
TR03884,U00493,C0160,T0034
TR03885,U00192,C0038,T0039
TR03886,U00499,C0150,T0041
TR03887,U00822,C0144,T0108
TR03888,U01736,C0052,T0037
TR03889,U01257,C0029,T0065
TR03890,U01969,C0144,T0118
TR03891,U00227,C0076,T0079
TR03892,U01395,C0145,T0032
TR03893,U02187,C0064,T0008
TR03894,U02904,C0091,T0097
TR03895,U00817,C0089,T0018
TR03896,U01474,C0013,T0045
TR03897,U01087,C0072,T0093
TR03898,U00104,C0184,T0096
TR03899,U01875,C0005,T0033
TR03900,U00871,C0012,T0005
TR03901,U00668,C0169,T0082
TR03902,U02043,C0003,T0112
TR03903,U00273,C0033,T0074
TR03904,U01030,C0121,T0036
TR03905,U02232,C0050,T0097
TR03906,U01052,C0184,T0023
TR03907,U01574,C0137,T0040
TR03908,U00293,C0178,T0005
TR03909,U02225,C0029,T0034
TR03910,U02106,C0039,T0024
TR03911,U01293,C0091,T0017
TR03912,U00308,C0100,T0095
TR03913,U00977,C0173,T0071
TR03914,U01252,C0017,T0081
TR03915,U01271,C0056,T0092
TR03916,U02748,C0046,T0102
TR03917,U01518,C0067,T0022
TR03918,U02131,C0197,T0015
TR03919,U01210,C0142,T0101
TR03920,U02300,C0067,T0015
TR03921,U01379,C0023,T0114
TR03922,U01774,C0094,T0114
TR03923,U01720,C0189,T0025
TR03924,U02043,C0151,T0053
TR03925,U00796,C0155,T0021
TR03926,U00897,C0054,T0119
TR03927,U01962,C0138,T0102
TR03928,U00210,C0077,T0066
TR03929,U02864,C0016,T0091
TR03930,U02657,C0041,T0113
TR03931,U02495,C0098,T0032
TR03932,U02508,C0183,T0021
TR03933,U00968,C0128,T0068
TR03934,U00472,C0061,T0044
TR03935,U02418,C0086,T0083
TR03936,U02948,C0118,T0066
TR03937,U00923,C0100,T0090
TR03938,U00137,C0049,T0098
TR03939,U00367,C0180,T0014
TR03940,U02960,C0002,T0015
TR03941,U00184,C0120,T0020
TR03942,U02520,C0178,T0034
TR03943,U01399,C0123,T0036
TR03944,U02702,C0086,T0083
TR03945,U02797,C0171,T0009
TR03946,U00537,C0077,T0071
TR03947,U02850,C0136,T0030
TR03948,U01603,C0059,T0077
TR03949,U01274,C0193,T0091
TR03950,U02968,C0012,T0063
TR03951,U02558,C0004,T0108
TR03952,U02678,C0117,T0035
TR03953,U01097,C0095,T0013
TR03954,U01306,C0125,T0079
TR03955,U00916,C0041,T0046
TR03956,U00152,C0123,T0056
TR03957,U01029,C0007,T0009
TR03958,U01219,C0069,T0109
TR03959,U01978,C0069,T0087
TR03960,U02512,C0081,T0118
TR03961,U00271,C0030,T0036
TR03962,U01187,C0073,T0117
TR03963,U00460,C0006,T0104
TR03964,U00105,C0089,T0003
TR03965,U01711,C0147,T0098
TR03966,U02210,C0066,T0019
TR03967,U02399,C0010,T0028
TR03968,U00434,C0144,T0023
TR03969,U02900,C0037,T0104
TR03970,U00140,C0077,T0113
TR03971,U01495,C0077,T0109
TR03972,U00087,C0032,T0007
TR03973,U01712,C0047,T0105
TR03974,U02231,C0110,T0076
TR03975,U02416,C0200,T0014
TR03976,U00129,C0171,T0046
TR03977,U01270,C0120,T0015
TR03978,U01602,C0164,T0067
TR03979,U00670,C0154,T0015
TR03980,U00149,C0010,T0051
TR03981,U00985,C0159,T0088
TR03982,U00852,C0097,T0116
TR03983,U01457,C0157,T0110
TR03984,U00628,C0005,T0008
TR03985,U01493,C0077,T0069
TR03986,U02494,C0001,T0062
TR03987,U02045,C0131,T0051
TR03988,U00884,C0067,T0063
TR03989,U02342,C0199,T0068
TR03990,U01789,C0163,T0078
TR03991,U00250,C0015,T0016
TR03992,U02926,C0195,T0084
TR03993,U00948,C0093,T0024
TR03994,U00975,C0030,T0006
TR03995,U01326,C0103,T0119
TR03996,U02837,C0082,T0057
TR03997,U00984,C0075,T0031
TR03998,U00889,C0171,T0006
TR03999,U02938,C0060,T0099
TR04000,U02118,C0040,T0079
TR04001,U02673,C0193,T0029
TR04002,U00875,C0157,T0067
TR04003,U01327,C0074,T0075
TR04004,U00471,C0121,T0003
TR04005,U01988,C0147,T0028
TR04006,U00091,C0003,T0074
TR04007,U00530,C0036,T0114
TR04008,U00661,C0043,T0097
TR04009,U00739,C0143,T0048
TR04010,U02774,C0169,T0080
TR04011,U00872,C0115,T0010
TR04012,U01687,C0109,T0033
TR04013,U00192,C0090,T0100
TR04014,U01987,C0164,T0067
TR04015,U02186,C0084,T0069
TR04016,U00345,C0077,T0012
TR04017,U01009,C0161,T0057
TR04018,U02551,C0005,T0044
TR04019,U00203,C0078,T0013
TR04020,U00573,C0091,T0024
TR04021,U00192,C0087,T0044
TR04022,U02053,C0014,T0057
TR04023,U01914,C0104,T0096
TR04024,U01717,C0196,T0016
TR04025,U00311,C0083,T0096
TR04026,U02597,C0175,T0109
TR04027,U02104,C0054,T0101
TR04028,U00443,C0132,T0120
TR04029,U01261,C0095,T0100
TR04030,U00870,C0009,T0021
TR04031,U00585,C0053,T0111
TR04032,U01595,C0077,T0076
TR04033,U02800,C0060,T0051
TR04034,U01538,C0046,T0021
TR04035,U00360,C0054,T0060
TR04036,U01724,C0074,T0051
TR04037,U02867,C0112,T0021
TR04038,U02078,C0095,T0107
TR04039,U01803,C0165,T0117
TR04040,U02012,C0023,T0006
TR04041,U02156,C0027,T0073
TR04042,U00844,C0070,T0065
TR04043,U01626,C0194,T0076
TR04044,U02765,C0109,T0058
TR04045,U00891,C0189,T0078
TR04046,U01992,C0077,T0006
TR04047,U01983,C0179,T0065
TR04048,U00960,C0050,T0086
TR04049,U01469,C0124,T0034
TR04050,U02941,C0019,T0056
TR04051,U01462,C0001,T0075
TR04052,U00732,C0040,T0003
TR04053,U00606,C0160,T0042
TR04054,U02505,C0022,T0062
TR04055,U00615,C0112,T0006
TR04056,U02746,C0194,T0006
TR04057,U02005,C0040,T0063
TR04058,U01720,C0038,T0020
TR04059,U00674,C0048,T0021
TR04060,U01271,C0183,T0002
TR04061,U02591,C0075,T0090
TR04062,U01588,C0183,T0095
TR04063,U02905,C0179,T0090
TR04064,U01612,C0107,T0056
TR04065,U00897,C0188,T0096
TR04066,U01463,C0008,T0010
TR04067,U00278,C0086,T0087
TR04068,U00552,C0068,T0070
TR04069,U01637,C0075,T0023
TR04070,U02159,C0200,T0092
TR04071,U02433,C0137,T0113
TR04072,U00761,C0090,T0030
TR04073,U02742,C0130,T0078
TR04074,U01450,C0080,T0037
TR04075,U00405,C0095,T0055
TR04076,U01359,C0070,T0096
TR04077,U01233,C0090,T0049
TR04078,U00022,C0059,T0034
TR04079,U00678,C0147,T0105
TR04080,U02659,C0028,T0044
TR04081,U02029,C0072,T0115
TR04082,U01232,C0014,T0022
TR04083,U02056,C0024,T0031
TR04084,U02750,C0112,T0007
TR04085,U01809,C0044,T0105
TR04086,U00529,C0056,T0021
TR04087,U02038,C0120,T0016
TR04088,U02650,C0179,T0020
TR04089,U01677,C0032,T0043
TR04090,U00657,C0178,T0044
TR04091,U00166,C0169,T0047
TR04092,U00849,C0194,T0114
TR04093,U00496,C0025,T0019
TR04094,U00590,C0116,T0048
TR04095,U00429,C0189,T0096
TR04096,U02822,C0066,T0079
TR04097,U00163,C0042,T0069
TR04098,U02414,C0193,T0011
TR04099,U01263,C0164,T0079
TR04100,U00072,C0076,T0029
TR04101,U00655,C0137,T0114
TR04102,U00269,C0164,T0045
TR04103,U01777,C0038,T0068
TR04104,U02463,C0161,T0113
TR04105,U01269,C0170,T0036
TR04106,U01016,C0061,T0048
TR04107,U02723,C0174,T0087
TR04108,U01084,C0089,T0015
TR04109,U00006,C0189,T0110
